USER,BALANCE,PERCENT,VALUE,LOST
0xe9b2B067eE106A6E518fB0552F3296d22b82b32B,497.658154194274465802,0.000067972627894049,350.06219222300199277,0.296581017968519721
0x451862c9031E57dF0bE61751A4888456AdcD1787,878.202616357807431872,0.000119949284773432,617.744390415791996857,0.296581017968519173
0x2E1594B831d9D6E36dF37dBfCdDA6d65406abF24,103.802696747199297835,0.000014177889020666,73.016787278034511092,0.296581017968547353
0x924402163f01cCA1b161A3188d3f32601843Ae4A,52161.486227408464298793,0.007124475433295365,36691.379543333028530355,0.296581017968514201
0xcdB0A5A8e2abb30329748Bca1DFd5542F17b4456,82.541097610535230203,0.000011273873976667,58.060974856960386821,0.296581017968560357
0xcA26dAb28EFD9D8091c0Fe85a35D790143B6B338,81.232921149239928583,0.00001109519672387,57.140778702237679363,0.296581017968571133
0x20D9fF9db3B02D059b8403d73f1Cb4F154E2994a,162.76193933176516119,0.00002223083585443,114.489837678216475592,0.296581017968540154
0x9523C3B7a49483d7230E46397179FAf66fD1E08E,81.390630647377438649,0.000011116737472157,57.251714556876473961,0.29658101796854386
0x2cA6C85D527947614a020dB92Ac28181F3C62e90,28.720643214343819657,0.00000392280841303,20.2026456131225022,0.296581017968539536
0x7F42690CBE55899e0d7260a302e5365c381abBCB,30.495898402870132252,0.000004165281603371,21.451393810681993535,0.296581017968531532
0xb056B9A45f09b006eC7a69770A65339586231a34,5000.0,0.00068292488851207,3517.094910157426553148,0.29658101796851469
0xA7db06c45941E9d10e400b052C306b600E776660,83.442571200014290881,0.000011397001726786,58.695088491603556837,0.296581017968517438
0xBdCA4F610e7101Cc172E2135ba025737B99AbD30,8.478519404732902037,0.000001158038383844,5.963951488806634304,0.296581017969078284
0xa6dC407C39bd07F6D6C3780C2F5a53e690387F4a,37095.214512195344432619,0.005066649047014468,26093.47803040804379004,0.296581017968514321
0xc7cE77BD8a2Fea7Be3725BFF8A3Bc2b9fEA35541,194.921229014868464433,0.000026623311718722,137.111292489959942061,0.296581017968539579
0xA6f2c1c99051a6E4c0744121a5b4DE8C9aB24120,122.309752952687696202,0.00001670567487983,86.035001914498872457,0.296581017968540538
0x9f27a1a997076724a713C5a74213904CcC2FB7b4,27852.996709617499801585,0.003804300934528519,19592.326592005463315364,0.296581017968514268
0x119E585eaf8DCA5Cc0E2c572bCa27aB7b0ba9363,13286.405357477995988463,0.001814723379496367,9345.909731414849812266,0.296581017968514299
0xCecC5EAEA9387Fac551A6F6402b61e825dd90075,41.781112435020286916,0.000005706672310319,29.389627577183466968,0.296581017968551446
0x1506868128b1215f21D410a9d81dc3CBefbc69Be,29.43991486030740562,0.000004021050114756,20.708594942130756464,0.29658101796852406
0xcDFA6cE596caa0c6714B48BF88A732443f247955,18225.499896790976681393,0.002489329497018545,12820.162584415653486729,0.296581017968514466
0xe59013E7af5791B7Ad7E3C928e3fFf42Dc59Ca31,20.330109850270487389,0.000002776787600586,14.300585175461306466,0.296581017968722855
0xc288540F761179dFcF5e64514282463515839Df4,261274.324161714700958301,0.035686147739841115,183785.319132797791139706,0.296581017968514194
0x048f971988e6221B7f34185Af70af932Cab600A6,11.571781125440177898,0.000001580531466995,8.139810499545906656,0.296581017968720251
0x1B2dAb8062e1d7ea6D6BfF01aE297feDE19E3125,100183.799731370983284675,0.013683602052452425,70471.186423087217841682,0.296581017968514198
0xf2b086747E86A5928a02082fB4eCcCaE3e5c94a3,0.000071877561429825,0.000000000009817395,0.000050560040447105,0.296581026938880969
0x771d7f0C9960aA58b5FD1D9CD99899EaDA00Eb5b,41.18592734230801558,0.000005625378967702,28.970963085147047021,0.296581017968562632
0x62C6f1f58c0cc5915c9d414a470F06E137c3DbdB,0.023196343701704612,0.000000003168272087,0.016316748472089993,0.29658101802953814
0x9f4be89cF01f7A038e0b9015b6b3A354Ff169CA2,7.4740770490364923,0.000001020846647088,5.25740766945415342,0.296581017969047694
0x5180db0237291A6449DdA9ed33aD90a38787621c,100.081029045185580301,0.000013669565120571,70.398895571626305202,0.296581017968531176
0x7CD79C3B51535Cb6EbEfdba9De56a8585f2D5567,146750.631129163508064631,0.020043931680591993,103227.179561354263611339,0.296581017968514219
0xBA12222222228d8Ba445958a75a0704d566BF2C8,296.376379392365057768,0.000040480561170828,208.4767710903527861,0.296581017968521181
0x69b69c0c64FA9ada48E32f574922566436312aB1,2091.900361426331156947,0.000285722164221087,1471.482422745804885094,0.296581017968515253
0xB2991b85FC27FA1Ff27C59dCD7767A6312840d45,0.000789184449982079,0.00000000010779074,0.000555127319846393,0.296581021256819022
0x2F98d3029dd15BC49d0EA7B03cfa88fF2e305D45,0.005959516422218068,0.000000000813980417,0.004192036971790524,0.296581018526618496
0x61c0F98Bb390da9b24778fde2D8e25b00119Cb34,0.004319717195738279,0.000000000590008476,0.003038571068057749,0.296581018994594266
0x1b0BD194b186E63DEcd11744C85E47a6Ee76619E,0.008091537699015426,0.000000001105182496,0.005691741210289747,0.296581018094704665
0x575500d8ea493e0a4d47E239365D5Af896B95Aaa,23.637861385336284778,0.000003228576770248,16.627320393069921324,0.296581017968712815
0x6580B4a8af96532eeE64Fc7079cA9DcD3dd1B815,0.189228481922780928,0.000000025845767984,0.133106906125049755,0.296581017970819446
0xF62405e188Bb9629eD623d60B7c70dCc4e2ABd81,70205.171928478886889871,0.009588971842445436,49383.650571276057734908,0.296581017968514253
0xdD877835867baDB8735D28679b0071d50A688909,812.460082242728787098,0.000110969842217224,571.499843992394254901,0.296581017968518214
0xD5B927956057075377263aaB7f8AfC12F85100dB,0.165099595426494891,0.00000002255012456,0.116134189348687411,0.296581017968682426
0x42DAEB9CA091e3933c8eE93c029701b926b1f336,5066.038631947551694185,0.000691944773584124,3563.547737416723884258,0.296581017968514967
0x927AA658B4B858f68d89a16adef401e20b9E8290,47281.695614810698760492,0.006457969341281249,33258.842198092704838871,0.296581017968514264
0x0275f7E18E404929DAcfE73bbf2E1D07b70983D9,45.625890047527547112,0.000006231811174794,32.094117131510538377,0.29658101796855339
0xba959Ed4f4aCb3B495c132378Fa09190ef80b2d8,2072.99587163314689665,0.000283140094904209,1458.184645779656472427,0.296581017968516289
0xE4000004000bd8006e00720000d27d1FA000d43e,20.544635781558317591,0.000002806088620128,14.45148678766952826,0.296581017968604841
0x4F6669d3dFE5270d7CbA9D5326cBcE48c0a7B2AD,82.37185468461603116,0.000011250757935404,57.941926170294094043,0.296581017968562632
0x42F41a28F597400E3da47E65E943D263Fa7857a1,83.107379981149100725,0.000011351219641631,58.459308625642208858,0.296581017968533129
0xDA8E1c09BE0014552C6B0b0D170A9f8573A27002,10536.789967594323124138,0.001439167222778891,7411.778072884770204844,0.296581017968514278
0xb634316E06cC0B358437CbadD4dC94F1D3a92B3b,0.078072715332946699,0.000000010663560082,0.05491782993921044,0.296581018029033422
0x9008D19f58AAbD9eD0D60971565AA8510560ab41,29.878962629488356482,0.000004081017444519,21.01742947698671028,0.296581017968674703
