USER,BALANCE,PERCENT,VALUE,LOST
0xe9b2B067eE106A6E518fB0552F3296d22b82b32B,0.001719588408583271,0.000009747574662212,0.000939108166411654,0.453876194021705791
0xF9605D8c4c987d7Cb32D0d11FbCb8EeeB1B22D5d,20.288216815657147317,0.115004792534450342,11.079878183879613339,0.453876194021700693
0xE3a8793b70AD99473077941d0BC84d18370f9842,4.010163323862199323,0.022731815480901142,2.19004565702221151,0.453876194021700714
0xb634316E06cC0B358437CbadD4dC94F1D3a92B3b,0.000072086029511113,0.00000040862333757,0.000039367896794472,0.453876194021715038
0x55A183e160F8903766E2Dd53F3580C7049b1b2Dc,3.56003714917130575,0.020180252285130198,1.944221037329567944,0.453876194021700701
0xbF020C372791a4d25582C343fADDefE7Bd13432D,0.009989049828118703,0.000056623438793916,0.005455257910238975,0.453876194021709463
0x9CE6E6B60C894d1DF9BC3D9D6cC969b79FB176B7,60.698733337990465566,0.34407386800264786,33.149023268605233,0.453876194021700691
0x9c0D1F4a029c46265831D120DeE9CDc72F0aB3C3,25.49633027480299408,0.144527249500836327,13.924152928155149063,0.453876194021700691
0x22B5629CE137D9B714fD22fbAF19CCbF5f04e58E,13.999255786299504014,0.07935549594962911,7.64532685087761426,0.453876194021700692
0xb957DccaA1CCFB1eB78B495B499801D591d8a403,3.327474565511367823,0.018861959409610147,1.817213074013055999,0.453876194021700702
0xd2c46b4c28f4B7976d9f87687863c46Bb2f71Dbb,13.429636869851237457,0.076126582048271563,7.334244400269652005,0.453876194021700695
0xd2BC4e7ECfA4Ec39069623854cD114Dcd8771B84,10.011994815916092703,0.056753503628363465,5.46778871430309866,0.453876194021700697
0x519F7709577C94999e4C7cFaCb539CacB9EDb7b8,11.997628091944281432,0.068009167200673637,6.552190316284772105,0.453876194021700691
0x09e2947267408e7e9f64a2C997aD2a17911733D9,9.580673074552836127,0.054308534322692504,5.232233643308609331,0.453876194021700697
